source,productUrl,productName,category,price,currency,imageCount,variantCount,descriptionPresent,materialPresent,dimensionsPresent,weightPresent,brandPresent,skuPresent,technicalSpecsPresent,complianceDataPresent,completenessScore,extractionConfidence,status,origin
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-cream-hygienic-wall-cladding-pastel-colour,Pastel Cream Hygienic Wall Cladding PVC Sheet,Homepage > Back,67.9,GBP,1,2,true,true,false,false,true,true,false,true,70,100,DUPLICATE,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/jot-cushion-elm-green,Jot Cushion - Elm Green,Home > Jot Cushion - Elm Green,63.2,EUR,2,4,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/maresia-acoustic-slat-wall-panel-felt-backed,"Maresia. Acoustic Slat Wall Panel, Felt-Backed",Wall Paneling,200.95,USD,24,10,true,true,true,false,true,true,false,false,86,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/jot-cushion-natural,Jot Cushion - Natural,Home > Jot Cushion - Natural,63.2,EUR,2,4,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/jot-cushion-cover-aged-gold,Jot Cushion Cover - Aged Gold,Home > Jot Cushion Cover - Aged Gold,55.2,EUR,2,4,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/mosteiros-polystyrene-cloud-pendant-light,Mosteiros. Polystyrene Cloud Pendant Light,Lighting,195.95,USD,24,20,true,true,true,false,true,true,false,false,80,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/braga-retractable-arm-table-lamp-clip-mount,"Braga. Retractable Arm Table Lamp, Clip Mount",Lighting,64,USD,17,20,true,true,false,false,true,true,false,false,70,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/elvas-art-deco-tiered-glass-flush-mount-ceiling-light,"Elvas. Art Deco Tiered Flush Mount Ceiling Light, Glass",Lighting,195.95,USD,19,20,true,true,true,false,true,true,false,false,80,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/tomar-bentwood-pleated-floor-lamp-beech-wood,"Tomar. Bentwood Pleated Floor Lamp, Beech Wood",Floor Lamps,559.95,USD,24,20,true,true,false,false,true,true,false,false,70,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/burren-pillar-candles-set-of-2-bronze,Burren Pillar Candles - Set of 2 - Bronze,Home > Burren Pillar Candles - Set of 2 - Bronze,23.2,EUR,2,1,true,false,false,false,true,true,false,true,59,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/dryp-pillar-candle-h30-olive-green,Dryp Pillar Candle - Large - Olive Green,Home > Dryp Pillar Candle - Large - Olive Green,15.2,EUR,2,7,true,false,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/f640-12000027711588628-emitting-color-forest-green-wattage-6-10w-10m7m-solar-string-christmas-lights-outdoor-1005020led-8mode-waterproof-flower-garden-blossom-lighting-party-home-decoration,"Emitting Color: forest green, Wattage: 6-10W - 10M/7M Solar String Christmas Lights Outdoor 100/50/20LED 8Mode Waterproof Flower Garden Blossom Lighting Party Home Decoration",Outdoor Lighting,18.5,USD,16,1,true,true,false,false,true,true,false,false,68,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/vitto-scented-candle-h10-light-celedon,Vitto Scented Candle - Small - Light Celedon,Home > Vitto Scented Candle - Small - Light Celedon,31.2,EUR,2,3,true,true,false,false,true,true,false,true,64,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-grwfp1243582935-outdoor-patio-garden-solid-wood-wishing-well-water-fountain-with-pump,Outdoor Patio Garden Solid Wood Wishing Well Water Fountain with Pump,Outdoor Fountains,219.9,USD,8,1,true,true,false,false,true,true,false,false,74,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tapered-cornice-lantern,Acanthus Cornice Lantern,Lanterns,260.95,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-hw74046-patio-furniture-set-with-raised-garden-bed-for-porch-and-yard,Patio Furniture Set with Raised Garden Bed for Porch and Yard,Outdoor & Patio Furniture,183.48,USD,11,2,true,true,false,false,true,true,false,false,74,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-45533-greenhouse-green-pe-mesh-fabric-galvanized-steel-484-square-feet,"Greenhouse 48.4 ft 118.1""x59.1""x78.7",Gardening,135.79,USD,24,1,true,true,false,false,true,true,false,true,74,88,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/alas-bowl-small-moss-green,Alas Bowl - Small - Moss Green,Home > Alas Bowl - Small - Moss Green,79.2,EUR,2,1,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-3107795-patio-lounge-set-modular-garden-lounge-set-rectangular-modern,7 Piece Patio Lounge Set with Cushions Aluminum Anthracite,Outdoor Furniture Sets,868.68,USD,24,1,true,true,false,false,true,true,false,true,68,88,IMPORTED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-blue-external-corner-joint-for-hygienic-wall-cladding,Pastel Sky Blue External Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/lighthouse-lantern,Lighthouse Lantern,Candle Holders,265,USD,8,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/diving-fish-candleholder,Diving Fish Candleholder,Candle Holders,70,USD,10,1,true,true,false,false,true,true,false,true,70,88,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/sandpipers-lantern,Sandpipers Lantern,Lanterns,218,USD,8,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-clay-internal-corner-joint-for-hygienic-wall-cladding,Pastel Clay Internal Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,true,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/e415-sxpqjy550w53242tqv1-pond-aerator-550w-power-52cfm-for-up-to-3-acre-50-lake-pond-aeration-kit-includes-34-hp-compressor-2-100-weighted-tubings-2-diffusers-air-compressor-for-deep-water-oxygen-circulation,"Pond Aerator, 550W Power, 5.2CFM for Up to 3 Acre 50' Lake, Pond Aeration Kit Includes 3/4 HP Compressor & 2 100' Weighted Tubings & 2 Diffusers, Air Compressor for Deep Water Oxygen Circulation",Ponds & Pond Accessories,478.84,USD,3,1,true,false,false,false,true,true,false,false,63,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/falda-smocked-cushion-cover-undyed,Falda Smocked Cushion Cover - Undyed,Home > Falda Smocked Cushion Cover - Undyed,47.2,EUR,2,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/soothe-block-candle-holder-brass-finish,Soothe Block Candle Holder - Brass Finish,Home > Soothe Block Candle Holder - Brass Finish,20,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/symmetry-mirror-travertine,Symmetry Mirror - Travertine,Home > Symmetry Mirror - Travertine,175.2,EUR,2,1,true,true,false,false,true,true,false,true,64,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/lager-tray-for-plant-box-aluminium,Lager Tray for Plant Box - Aluminium,Home > Lager Tray for Plant Box - Aluminium,44,EUR,2,1,true,true,false,false,true,true,false,true,70,88,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-mint-internal-corner-joint-for-hygienic-wall-cladding,Pastel Mint Internal Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/viseu-nordic-led-semi-flush-mount-ceiling-light,Viseu. Nordic LED Semi-Flush Mount Ceiling Light,Lighting,84.95,USD,19,20,true,true,false,false,true,true,false,false,70,88,IMPORTED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/folia-mirror-h82-dark-stained-burl,Folia Mirror - Medium - Dark Stained Burl,Home > Folia Mirror - Medium - Dark Stained Burl,391.2,EUR,2,3,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-clay-straight-joint-trim-for-hygienic-wall-cladding,Pastel Clay Straight Joint Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,true,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/onda-faux-leather-wall-panel-4-pack-quilted,"Onda. Faux Leather Wall Panel, 4-Pack Quilted",Wall Paneling,170.95,USD,19,10,true,true,true,false,true,true,false,false,80,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/bussola-hexagon-mosaic-wall-panel-walnut-wood,"Bússola. Hexagon Mosaic Wall Panel, Walnut Finish",Wall Paneling,140.95,USD,17,4,true,true,true,false,true,true,false,false,80,88,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/stagger-shelf-low-oiled-oak,Stagger Shelf - Low - Oiled Oak,Home > Stagger Shelf - Low - Oiled Oak,71.2,EUR,2,1,true,true,false,false,true,true,false,true,64,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/e415-dcspqysjzs18qckx0001v1-outdoor-water-fountain-365-in-height-fountain-and-waterfall-2-tier-floor-standing-rock-base-style-fiberglass-and-resin-fountains-with-pump-for-outdoor-indoor-garden-home-patio-backyard,"Outdoor Water Fountain, 36.5 in Height Fountain and Waterfall, 2-Tier Floor Standing Rock Base Style Fiberglass and Resin Fountains with Pump, for Outdoor Indoor Garden, Home, Patio & Backyard",Outdoor Decor,300.3,USD,22,1,true,true,false,false,true,true,false,false,74,88,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/caminha-linear-outdoor-wall-light-motion-sensor,"Caminha. Linear Outdoor Wall Light, Motion Sensor",Lighting,177.95,USD,11,60,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/manteigas-motion-sensor-led-wall-sconce-solid-wood,"Manteigas. Motion-Sensor LED Wall Sconce, Solid Wood",Lighting,129.95,USD,13,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/ming-temple-lantern,Ming Temple Lantern,Lanterns,220,USD,7,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tour-en-spirale-teal-garden-stool,Tour en Spirale Teal Garden Stool,Garden Stool,469,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/belmonte-flame-led-night-light-usb-charging,"Belmonte. Flame LED Night Light, USB Charging",Night Lights & Ambient Lighting,77.95,USD,17,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt3958-7-x-35-x-7-feet-lean-to-greenhouse-with-flower-rack,7 x 3.5 x 7 Feet Lean-to Greenhouse with Flower Rack,Garden,88.48,USD,7,2,true,true,false,false,true,true,false,false,74,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-mlwrgbn14583917-outdoor-modern-natural-cedar-wood-raised-garden-bed-planter-70-inch-x-31-inch,Outdoor Modern Natural Cedar Wood Raised Garden Bed Planter 70-inch x 31-inch,Planters,264.56,USD,8,1,true,true,false,false,true,true,false,false,74,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/caya-coco-garden-stool-1,Cayo Coco Garden Stool,Outdoor Chairs,248,USD,8,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-315694-garden-lamp-set-of-6-silver-pp-35x31x116-in-solar,"Solar LED Garden Lights 6 pcs 3.5""x3.1""x11.6",Outdoor Lighting,50.72,USD,16,1,true,true,false,false,true,true,false,true,68,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/lagos-geometric-mushroom-table-lamp-mid-century,"Lagos. Geometric Mushroom Table Lamp, Mid-Century",Lamps,199.95,USD,23,80,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/falda-smocked-bolster-cushion-undyed,Falda Smocked Bolster Cushion - Undyed,Home > Falda Smocked Bolster Cushion - Undyed,79.2,EUR,2,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tropical-flamingo-planters-pair,Tropical Flamingo Planters Pair,Pots & Planters,279.95,USD,9,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/comporta-cordless-touch-table-lamp-glass-orb,"Comporta. Cordless Touch Table Lamp, Glass Orb",Lamps,125.95,USD,15,6,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/aveiro-iron-bucket-table-lamp-macaron-colors,"Aveiro. Iron Bucket Table Lamp, Macaron Colors",Lamps,72.95,USD,24,24,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-blue-internal-corner-joint-for-hygienic-wall-cladding,Pastel Sky Blue Internal Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
govee-eu,https://us.govee.com/products/govee-outdoor-garden-lights,Govee Outdoor Garden Lights,Outdoor Lights > Pathway Lights,89.99,USD,10,0,true,false,false,false,true,true,false,false,60,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/burren-block-candle-large-bronze,Burren Block Candle - Large - Bronze,Home > Burren Block Candle - Large - Bronze,36,EUR,2,1,true,false,false,false,true,true,false,true,65,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/obidos-marble-table-lamp-white-glass-orb,"Óbidos. Marble Table Lamp, White Glass Orb",Table Lamps,135.95,USD,17,24,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt43242-set-of-2-pe-rattan-raised-garden-bed-with-trellis-planter-box-for-climbing-plants-rustic-brown,Set of 2 PE Rattan Raised Garden Bed with Trellis Planter Box for Climbing Plants-Rustic Brown,Garden,144.48,USD,11,2,true,true,false,false,true,true,false,false,68,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/angra-glowing-globe-floor-lamp-frosted-resin,"Angra. Glowing Globe Floor Lamp, Frosted Resin",Floor Lamps,210.95,USD,13,12,true,false,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/sintra-wavy-stem-pleated-floor-lamp-fabric-shade,"Sintra. Wavy-Stem Pleated Floor Lamp, Fabric Shade",Floor Lamps,346.95,USD,15,24,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/evora-adjustable-multi-light-floor-lamp-gold,"Évora. Adjustable Multi-Light Floor Lamp, Gold",Floor Lamps,195.95,USD,23,32,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/mafra-vintage-pleated-floor-lamp-linen-shade,"Mafra. Vintage Pleated Floor Lamp, Linen Shade",Floor Lamps,249.95,USD,13,16,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/abrantes-arched-led-ring-floor-lamp,"Abrantes. Arched LED Ring Floor Lamp, Metal Frame",Floor Lamps,335,USD,19,8,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-cream-internal-corner-joint-for-hygienic-wall-cladding,Pastel Cream Internal Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/burren-block-candle-small-bronze,Burren Block Candle - Small - Bronze,Home > Burren Block Candle - Small - Bronze,23.2,EUR,2,1,true,false,false,false,true,true,false,true,65,88,IMPORTED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-cream-colour-match-silicone-310ml-tube,Pastel Cream Colour Match Silicone 310ml Tube,Homepage > Back,29.9,GBP,0,1,true,true,false,false,true,true,false,false,61,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/y829-1479533167346950159-resin-parrot-statue-ornament-diy-outdoor-garden-decoration-animal-sculpture-home-living-room-office-bonsai-ornament-crafts-birds-260106,Resin Parrot Statue Ornament DIY Outdoor Garden Decoration Animal Sculpture Home Living Room Office Bonsai Ornament Crafts Birds 260106,Garden Decorations,38.65,USD,3,1,true,false,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/twill-cushion-cover-cashmere-black,Twill Cushion Cover - Cashmere/Black,Home > Twill Cushion Cover - Cashmere/Black,47.2,EUR,2,3,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-grey-colour-match-silicone-310ml-tube,Pastel Grey Colour Match Silicone 310ml Tube,Homepage > Back,29.9,GBP,0,1,true,true,false,false,true,true,false,false,61,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/orbelle-etagere-mirror-polished,Orbelle Etagere - Mirror Polished,Home > Orbelle Etagere - Mirror Polished,119.2,EUR,2,1,true,true,false,false,true,true,false,true,64,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-op70661-5-tier-raised-garden-bed-with-water-drainage-for-flowers-vegetables,5-Tier Raised Garden Bed with Water Drainage for Flowers Vegetables,Garden,102.98,USD,11,2,true,true,false,false,true,true,false,false,69,94,DUPLICATE,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/swif-bird-embroidered-cushion-rectangular-multi,Swif Bird Embroidered Cushion - Rectangular - Multi,Home > Swif Bird Embroidered Cushion - Rectangular - Multi,60,EUR,2,1,true,true,false,false,true,true,false,true,64,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/f640-12000027711588624-emitting-color-sunny-yellow-wattage-6-10w-10m7m-solar-string-christmas-lights-outdoor-1005020led-8mode-waterproof-flower-garden-blossom-lighting-party-home-decoration,"Emitting Color: sunny yellow, Wattage: 6-10W - 10M/7M Solar String Christmas Lights Outdoor 100/50/20LED 8Mode Waterproof Flower Garden Blossom Lighting Party Home Decoration",Outdoor Lighting,18.22,USD,16,1,true,true,false,false,true,true,false,false,63,100,DUPLICATE,REAL_EXTRACTED
